,id,Name,From,To,Height,Weight,Age,Year,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TmWin%,score2
84,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,33.0,1993,PHO,NBA,SG,80,0.0,27.0,4.2,9.1,0.462,1.9,4.7,0.403,2.3,4.5,0.522,0.564,1.5,1.8,0.848,0.6,2.1,2.7,3.3,0.9,0.1,1.4,2.2,11.8,75.6,9.016756317887047
85,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,34.0,1994,PHO,NBA,SG,68,1.0,22.9,3.3,7.9,0.417,1.2,3.6,0.328,2.1,4.3,0.491,0.492,1.1,1.4,0.83,0.4,1.5,1.9,2.6,0.8,0.1,1.2,2.1,8.9,68.30000000000001,6.4781952960792255
86,aingeda01,Danny Ainge,1982,1995,193.04,79.37866475,35.0,1995,PHO,NBA,SG,74,1.0,18.6,2.6,5.7,0.46,1.1,2.9,0.364,1.6,2.8,0.558,0.552,1.4,1.8,0.808,0.3,1.1,1.5,2.8,0.6,0.1,1.1,2.1,7.7,72.0,6.374665858484266
87,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,22.0,2008,POR,NBA,PF,76,76.0,34.9,7.4,15.3,0.484,0.0,0.1,0.143,7.4,15.2,0.486,0.484,3.0,3.9,0.762,2.9,4.7,7.6,1.6,0.7,1.2,1.7,3.2,17.8,50.0,13.027694761832029
88,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,23.0,2009,POR,NBA,PF,81,81.0,37.1,7.4,15.3,0.484,0.1,0.3,0.25,7.3,15.0,0.489,0.486,3.2,4.1,0.781,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6,18.1,65.9,13.65280538551701
89,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,24.0,2010,POR,NBA,PF,78,78.0,37.5,7.4,15.0,0.495,0.1,0.2,0.313,7.4,14.8,0.498,0.497,2.9,3.9,0.757,2.5,5.6,8.0,2.1,0.9,0.6,1.3,3.0,17.9,61.0,13.849987498207332
90,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,25.0,2011,POR,NBA,PF,81,81.0,39.6,8.7,17.5,0.5,0.0,0.3,0.174,8.7,17.2,0.505,0.501,4.3,5.5,0.791,3.4,5.3,8.8,2.1,1.0,1.2,1.9,2.7,21.8,58.5,16.541892587885858
91,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,28.0,2014,POR,NBA,PF,69,69.0,36.2,9.4,20.6,0.458,0.0,0.2,0.2,9.4,20.4,0.461,0.459,4.3,5.2,0.822,2.4,8.7,11.1,2.6,0.9,1.0,1.8,2.1,23.2,65.9,17.468908542101342
92,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,29.0,2015,POR,NBA,PF,71,71.0,35.4,9.3,19.9,0.466,0.5,1.5,0.352,8.8,18.5,0.475,0.479,4.3,5.1,0.845,2.5,7.7,10.2,1.7,0.7,1.0,1.7,1.8,23.4,62.2,16.83532645537147
93,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,30.0,2016,SAS,NBA,PF,74,74.0,30.6,7.2,14.1,0.513,0.0,0.2,0.0,7.2,13.9,0.521,0.513,3.5,4.1,0.858,2.4,6.2,8.5,1.5,0.5,1.1,1.3,2.0,18.0,81.69999999999999,14.295479246981742
94,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,31.0,2017,SAS,NBA,PF,72,72.0,32.4,6.9,14.6,0.477,0.3,0.8,0.411,6.6,13.8,0.48,0.488,3.1,3.8,0.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3,74.4,12.928200502785401
95,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,32.0,2018,SAS,NBA,C,75,75.0,33.5,9.2,18.0,0.51,0.4,1.2,0.293,8.8,16.7,0.526,0.52,4.5,5.3,0.837,3.3,5.2,8.5,2.0,0.6,1.2,1.5,2.1,23.1,57.3,17.586643194311485
96,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,33.0,2019,SAS,NBA,C,81,81.0,33.2,8.4,16.3,0.519,0.1,0.5,0.238,8.3,15.8,0.528,0.522,4.3,5.1,0.847,3.1,6.1,9.2,2.4,0.5,1.3,1.8,2.2,21.3,58.5,16.98739593817224
97,aldrico01,Cole Aldrich,2011,2018,210.82,113.3980925,24.0,2013,TOT,NBA,C,45,0.0,8.6,1.0,1.8,0.55,0.0,0.0,0.0,1.0,1.8,0.55,0.55,0.3,0.4,0.6,0.7,2.0,2.7,0.2,0.1,0.5,0.5,1.3,2.2,48.0,2.4391530132638337
98,aldrico01,Cole Aldrich,2011,2018,210.82,113.3980925,27.0,2016,LAC,NBA,C,60,5.0,13.3,2.2,3.8,0.596,0.0,0.0,0.0,2.2,3.8,0.596,0.596,1.0,1.4,0.714,1.4,3.4,4.8,0.8,0.8,1.1,1.1,2.3,5.5,64.60000000000001,5.582502075500496
99,alexaco01,Cory Alexander,1996,2005,185.42,83.91458845000001,22.0,1996,SAS,NBA,PG,60,0.0,9.3,1.1,2.6,0.406,0.4,1.1,0.394,0.6,1.5,0.416,0.49,0.3,0.4,0.64,0.2,0.6,0.7,2.0,0.5,0.0,1.1,1.6,2.8,72.0,2.584497220480232
100,alexaco01,Cory Alexander,1996,2005,185.42,83.91458845000001,24.0,1998,TOT,NBA,PG,60,22.0,21.6,2.9,6.7,0.428,1.1,2.9,0.375,1.8,3.7,0.469,0.51,1.3,1.7,0.784,0.3,2.2,2.4,3.5,1.2,0.2,1.9,1.6,8.1,48.0,6.954326729000773
101,alexaco02,Courtney Alexander,2001,2003,195.58,92.98643585,23.0,2001,TOT,NBA,PG,65,24.0,21.3,3.7,8.8,0.417,0.3,0.7,0.37,3.4,8.1,0.421,0.432,1.9,2.3,0.82,0.6,1.6,2.2,1.0,0.7,0.1,1.2,2.1,9.5,48.0,5.989462789126209
102,alexaco02,Courtney Alexander,2001,2003,195.58,92.98643585,25.0,2003,NOH,NBA,PG,66,7.0,20.6,2.9,7.7,0.382,0.3,0.9,0.333,2.6,6.8,0.388,0.401,1.8,2.2,0.808,0.6,1.2,1.8,1.2,0.5,0.1,1.0,1.9,7.9,57.3,5.033359701920343
103,alexavi01,Victor Alexander,1992,2002,205.74,120.20197805,22.0,1992,GSW,NBA,C,80,28.0,16.9,3.0,5.7,0.529,0.0,0.0,0.0,3.0,5.7,0.531,0.529,1.3,1.9,0.691,1.3,2.9,4.2,0.4,0.6,0.8,1.1,2.2,7.4,67.10000000000001,5.774113862111583
104,alexavi01,Victor Alexander,1992,2002,205.74,120.20197805,24.0,1994,GSW,NBA,C,69,39.0,19.1,3.9,7.3,0.53,0.0,0.2,0.154,3.8,7.1,0.54,0.532,1.0,1.9,0.527,1.7,2.8,4.5,1.0,0.4,0.5,1.2,2.4,8.7,61.0,6.632287746002092
105,alforst01,Steve Alford,1988,1991,187.96,83.00740371,24.0,1989,TOT,NBA,PG,66,3.0,13.7,2.2,4.9,0.457,0.3,0.8,0.364,1.9,4.1,0.476,0.488,0.8,0.9,0.82,0.2,0.9,1.1,1.4,0.7,0.0,0.7,0.9,5.5,48.0,4.155941531302581
106,alforst01,Steve Alford,1988,1991,187.96,83.00740371,25.0,1990,DAL,NBA,PG,41,0.0,7.4,1.5,3.4,0.457,0.2,0.5,0.318,1.4,2.8,0.483,0.482,0.9,0.9,0.946,0.0,0.6,0.6,1.0,0.4,0.1,0.4,0.5,4.1,57.3,3.311449192942981
107,allenja01,Jarrett Allen,2018,2022,210.82,110.22294591,20.0,2019,BRK,NBA,C,80,80.0,26.2,4.2,7.1,0.59,0.1,0.6,0.133,4.1,6.5,0.629,0.595,2.5,3.5,0.709,2.4,6.0,8.4,1.4,0.5,1.5,1.3,2.3,10.9,51.2,10.69641721786057
108,allenja01,Jarrett Allen,2018,2022,210.82,110.22294591,21.0,2020,BRK,NBA,C,70,64.0,26.5,4.3,6.6,0.649,0.0,0.1,0.0,4.3,6.6,0.658,0.649,2.4,3.9,0.633,3.1,6.5,9.6,1.6,0.6,1.3,1.1,2.3,11.1,48.6,11.612468295408611
109,allenja01,Jarrett Allen,2018,2022,210.82,110.22294591,22.0,2021,TOT,NBA,C,63,45.0,29.6,4.7,7.7,0.618,0.1,0.3,0.316,4.6,7.3,0.631,0.624,3.2,4.6,0.703,3.1,6.9,10.0,1.7,0.5,1.4,1.6,1.5,12.8,48.0,12.506210752353237
110,allenja01,Jarrett Allen,2018,2022,210.82,110.22294591,23.0,2022,CLE,NBA,C,43,43.0,32.8,6.5,9.7,0.677,0.0,0.2,0.111,6.5,9.4,0.69,0.678,3.0,4.3,0.699,3.4,7.5,10.8,1.9,0.8,1.4,1.8,1.8,16.1,60.8,15.924495575073669
111,allenje01,Jerome Allen,1996,1997,193.04,83.46099608,24.0,1997,TOT,NBA,SG,76,1.0,12.4,1.0,2.9,0.353,0.4,1.2,0.323,0.6,1.7,0.375,0.421,0.6,0.9,0.583,0.3,1.0,1.3,2.0,0.4,0.1,0.9,1.1,3.0,48.0,2.8374484729048657
112,allenla01,Lavoy Allen,2012,2017,205.74,117.9340162,22.0,2012,PHI,NBA,PF,41,15.0,15.2,1.9,4.1,0.473,0.0,0.0,0.0,1.9,4.1,0.473,0.473,0.3,0.3,0.786,1.1,3.0,4.2,0.8,0.3,0.4,0.5,1.8,4.1,53.0,3.960825348326044
113,allenla01,Lavoy Allen,2012,2017,205.74,117.9340162,24.0,2014,TOT,NBA,PF,65,2.0,16.5,2.1,4.6,0.447,0.0,0.2,0.154,2.0,4.4,0.46,0.45,0.5,0.8,0.66,1.8,3.0,4.8,1.1,0.4,0.5,0.7,1.9,4.7,48.0,4.587246353324187
114,allenla01,Lavoy Allen,2012,2017,205.74,117.9340162,26.0,2016,IND,NBA,PF,79,28.0,20.2,2.4,4.7,0.516,0.0,0.0,0.0,2.4,4.7,0.516,0.516,0.6,0.9,0.63,2.1,3.3,5.4,1.0,0.3,0.5,0.9,1.9,5.4,54.900000000000006,5.277079979467516
115,allenla01,Lavoy Allen,2012,2017,205.74,117.9340162,27.0,2017,IND,NBA,PF,61,5.0,14.3,1.3,2.8,0.458,0.0,0.0,0.0,1.3,2.7,0.461,0.458,0.4,0.5,0.697,1.7,1.9,3.6,0.9,0.3,0.4,0.5,1.3,2.9,51.2,3.4079713994717333
116,allengr01,Grayson Allen,2019,2022,193.04,89.81128926000001,25.0,2021,MEM,NBA,SG,50,38.0,25.2,3.5,8.3,0.418,2.1,5.5,0.391,1.3,2.8,0.471,0.547,1.6,1.8,0.868,0.4,2.8,3.2,2.2,0.9,0.2,1.0,1.4,10.6,52.8,7.660608700177845
117,allengr01,Grayson Allen,2019,2022,193.04,89.81128926000001,26.0,2022,MIL,NBA,SG,43,42.0,28.2,4.1,9.6,0.424,2.6,6.7,0.392,1.5,3.0,0.496,0.559,1.1,1.3,0.87,0.5,2.9,3.5,1.4,0.8,0.3,0.6,1.5,11.8,59.6,7.74385766200225
118,allenma01,Malik Allen,2002,2011,208.28,115.66605435,25.0,2004,MIA,NBA,PF,45,6.0,13.7,1.8,4.4,0.419,0.0,0.0,0.0,1.8,4.4,0.419,0.419,0.6,0.7,0.758,0.9,1.7,2.6,0.4,0.3,0.6,0.6,1.8,4.2,51.2,3.1828314923264327
119,allenma01,Malik Allen,2002,2011,208.28,115.66605435,27.0,2006,CHI,NBA,PF,54,20.0,13.0,2.2,4.6,0.49,0.0,0.0,1.0,2.2,4.6,0.488,0.492,0.4,0.7,0.605,0.8,1.8,2.6,0.4,0.3,0.3,0.6,1.7,4.9,50.0,3.5440093447261756
120,allenma01,Malik Allen,2002,2011,208.28,115.66605435,28.0,2007,CHI,NBA,PF,60,1.0,10.6,1.8,4.3,0.415,0.0,0.0,0.0,1.8,4.3,0.416,0.415,0.5,0.6,0.824,0.7,1.3,2.0,0.3,0.3,0.3,0.4,1.4,4.0,59.8,2.9668096054762136
121,allenma01,Malik Allen,2002,2011,208.28,115.66605435,29.0,2008,TOT,NBA,PF,73,16.0,15.0,2.2,4.5,0.48,0.0,0.0,0.5,2.1,4.5,0.48,0.482,0.3,0.3,0.92,0.9,1.8,2.7,0.6,0.3,0.4,0.6,2.0,4.6,48.0,3.5796977164343007
122,allenma01,Malik Allen,2002,2011,208.28,115.66605435,31.0,2010,DEN,NBA,PF,51,3.0,8.9,0.9,2.3,0.397,0.0,0.1,0.167,0.9,2.2,0.409,0.401,0.2,0.3,0.923,0.7,0.9,1.6,0.3,0.2,0.1,0.4,1.3,2.1,64.60000000000001,1.776418077855595
123,allento01,Tony Allen,2005,2018,193.04,96.61517481,23.0,2005,BOS,NBA,SG,77,34.0,16.4,2.4,5.0,0.475,0.2,0.4,0.387,2.2,4.6,0.483,0.491,1.5,2.0,0.737,1.1,1.8,2.9,0.8,1.0,0.3,1.0,2.0,6.4,54.900000000000006,5.103583893389574
124,allento01,Tony Allen,2005,2018,193.04,96.61517481,26.0,2008,BOS,NBA,SG,75,11.0,18.3,2.3,5.2,0.434,0.2,0.8,0.316,2.0,4.4,0.455,0.458,1.8,2.4,0.762,0.5,1.8,2.2,1.5,0.8,0.3,1.5,2.2,6.6,80.5,4.932169178720649
125,allento01,Tony Allen,2005,2018,193.04,96.61517481,27.0,2009,BOS,NBA,SG,46,2.0,19.3,3.0,6.2,0.482,0.1,0.6,0.222,2.8,5.6,0.51,0.493,1.7,2.4,0.725,0.5,1.8,2.3,1.4,1.2,0.5,1.7,2.1,7.8,75.6,5.760932010796233
126,allento01,Tony Allen,2005,2018,193.04,96.61517481,28.0,2010,BOS,NBA,SG,54,8.0,16.5,2.4,4.7,0.51,0.0,0.1,0.0,2.4,4.6,0.52,0.51,1.3,2.2,0.605,1.0,1.7,2.7,1.3,1.1,0.4,1.2,2.0,6.1,61.0,5.17930878818738
127,allento01,Tony Allen,2005,2018,193.04,96.61517481,29.0,2011,MEM,NBA,SG,72,31.0,20.8,3.5,6.8,0.51,0.1,0.3,0.174,3.4,6.5,0.527,0.514,1.9,2.5,0.753,1.0,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9,56.10000000000001,7.400475948221517
128,allento01,Tony Allen,2005,2018,193.04,96.61517481,30.0,2012,MEM,NBA,SG,58,57.0,26.3,3.6,7.7,0.469,0.1,0.4,0.308,3.5,7.3,0.479,0.478,2.4,3.0,0.8,1.7,2.3,4.0,1.4,1.8,0.6,1.6,2.4,9.8,62.1,7.991959935082771
129,allento01,Tony Allen,2005,2018,193.04,96.61517481,31.0,2013,MEM,NBA,SG,79,79.0,26.7,3.6,8.1,0.445,0.0,0.3,0.125,3.6,7.8,0.458,0.447,1.7,2.4,0.717,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7,8.9,68.30000000000001,7.202146438785792
130,allento01,Tony Allen,2005,2018,193.04,96.61517481,32.0,2014,MEM,NBA,SG,55,28.0,23.2,3.7,7.5,0.494,0.2,0.9,0.234,3.5,6.7,0.527,0.507,1.4,2.2,0.628,1.4,2.3,3.8,1.7,1.6,0.3,1.6,2.2,9.0,61.0,7.2756423111652
131,allento01,Tony Allen,2005,2018,193.04,96.61517481,33.0,2015,MEM,NBA,SG,63,41.0,26.2,3.6,7.2,0.495,0.2,0.5,0.345,3.4,6.8,0.505,0.505,1.3,2.0,0.627,1.6,2.8,4.4,1.4,2.0,0.5,1.4,2.6,8.6,67.10000000000001,7.362717781511934
132,allento01,Tony Allen,2005,2018,193.04,96.61517481,34.0,2016,MEM,NBA,SG,64,57.0,25.3,3.4,7.3,0.458,0.2,0.7,0.357,3.1,6.7,0.468,0.474,1.4,2.2,0.652,1.6,3.0,4.6,1.1,1.7,0.3,1.2,2.7,8.4,51.2,6.698570713119822
133,allento01,Tony Allen,2005,2018,193.04,96.61517481,35.0,2017,MEM,NBA,SG,71,66.0,27.0,3.9,8.4,0.461,0.2,0.8,0.278,3.6,7.6,0.479,0.473,1.1,1.8,0.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,9.1,52.400000000000006,7.417276623138795
134,allenra02,Ray Allen,1997,2014,195.58,92.98643585,23.0,1999,MIL,NBA,SG,50,50.0,34.4,6.1,13.5,0.45,1.5,4.2,0.356,4.6,9.3,0.492,0.505,3.5,3.9,0.903,1.1,3.1,4.2,3.6,1.1,0.1,2.4,2.3,17.1,56.00000000000001,12.68419183192034
135,allenra02,Ray Allen,1997,2014,195.58,92.98643585,24.0,2000,MIL,NBA,SG,82,82.0,37.4,7.8,17.2,0.455,2.1,5.0,0.423,5.7,12.2,0.468,0.516,4.3,4.9,0.887,1.0,3.4,4.4,3.8,1.3,0.2,2.2,2.3,22.1,51.2,15.608264747334621
136,allenra02,Ray Allen,1997,2014,195.58,92.98643585,25.0,2001,MIL,NBA,SG,82,82.0,38.2,7.7,16.0,0.48,2.5,5.7,0.433,5.2,10.3,0.506,0.557,4.2,4.8,0.888,1.2,4.0,5.2,4.6,1.5,0.2,2.5,2.3,22.0,63.4,16.829308222553074
137,allenra02,Ray Allen,1997,2014,195.58,92.98643585,26.0,2002,MIL,NBA,SG,69,67.0,36.6,7.7,16.6,0.462,3.3,7.7,0.434,4.4,9.0,0.485,0.561,3.1,3.6,0.873,1.2,3.3,4.5,3.9,1.3,0.3,2.3,2.3,21.8,50.0,15.163298550512621
138,allenra02,Ray Allen,1997,2014,195.58,92.98643585,27.0,2003,TOT,NBA,SG,76,75.0,37.9,7.9,17.9,0.439,2.6,7.0,0.377,5.2,10.9,0.478,0.512,4.2,4.5,0.916,1.2,3.8,5.0,4.4,1.4,0.2,2.6,2.9,22.5,48.0,16.048944466937936
139,allenra02,Ray Allen,1997,2014,195.58,92.98643585,29.0,2005,SEA,NBA,SG,78,78.0,39.3,8.2,19.2,0.428,2.7,7.1,0.376,5.5,12.0,0.459,0.498,4.8,5.5,0.883,1.0,3.4,4.4,3.7,1.1,0.1,2.2,2.1,23.9,63.4,15.94320222529073
140,allenra02,Ray Allen,1997,2014,195.58,92.98643585,32.0,2008,BOS,NBA,SG,73,73.0,35.9,6.0,13.5,0.445,2.5,6.2,0.398,3.5,7.3,0.485,0.537,2.9,3.2,0.907,1.0,2.6,3.7,3.1,0.9,0.2,1.7,2.0,17.4,80.5,12.109409440246866
141,allenra02,Ray Allen,1997,2014,195.58,92.98643585,33.0,2009,BOS,NBA,SG,79,79.0,36.4,6.3,13.2,0.48,2.5,6.2,0.409,3.8,7.0,0.542,0.575,3.0,3.2,0.952,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0,18.2,75.6,12.868026401104188
142,allenra02,Ray Allen,1997,2014,195.58,92.98643585,34.0,2010,BOS,NBA,SG,80,80.0,35.2,5.8,12.2,0.477,1.8,5.0,0.363,4.0,7.2,0.556,0.551,2.9,3.2,0.913,0.6,2.6,3.2,2.6,0.8,0.3,1.6,2.3,16.3,61.0,11.637558897947292
143,allenra02,Ray Allen,1997,2014,195.58,92.98643585,35.0,2011,BOS,NBA,SG,80,80.0,36.1,6.0,12.2,0.491,2.1,4.7,0.444,3.9,7.5,0.52,0.577,2.4,2.7,0.881,0.6,2.8,3.4,2.7,1.0,0.2,1.5,1.8,16.5,68.30000000000001,11.806972666559457
144,allenra02,Ray Allen,1997,2014,195.58,92.98643585,36.0,2012,BOS,NBA,SG,46,42.0,34.0,4.9,10.7,0.458,2.3,5.1,0.453,2.6,5.6,0.463,0.566,2.1,2.3,0.915,0.3,2.8,3.1,2.4,1.1,0.2,1.5,1.8,14.2,59.1,9.99409630188152
145,allenra02,Ray Allen,1997,2014,195.58,92.98643585,37.0,2013,MIA,NBA,SG,79,0.0,25.8,3.7,8.2,0.449,1.8,4.2,0.419,1.9,4.0,0.48,0.555,1.8,2.0,0.886,0.5,2.2,2.7,1.7,0.8,0.2,1.3,1.6,10.9,80.5,7.575963748812459
146,allenra02,Ray Allen,1997,2014,195.58,92.98643585,38.0,2014,MIA,NBA,SG,73,9.0,26.5,3.3,7.4,0.442,1.6,4.2,0.375,1.7,3.2,0.53,0.549,1.4,1.6,0.905,0.3,2.5,2.8,2.0,0.7,0.1,1.2,1.6,9.6,65.9,6.967134038713877
147,amaecjo01,John Amaechi,1996,2003,208.28,122.4699399,29.0,2000,ORL,NBA,C,80,53.0,21.1,3.8,8.8,0.437,0.0,0.1,0.167,3.8,8.7,0.439,0.438,2.8,3.6,0.766,0.8,2.6,3.3,1.2,0.4,0.5,1.7,2.0,10.5,50.0,6.935333411764952
148,amaecjo01,John Amaechi,1996,2003,208.28,122.4699399,30.0,2001,ORL,NBA,C,82,36.0,20.9,2.9,7.2,0.4,0.0,0.1,0.0,2.9,7.1,0.405,0.4,2.1,3.4,0.631,0.9,2.3,3.3,0.9,0.3,0.4,1.5,2.1,7.9,52.400000000000006,4.896529498393397
149,amaecjo01,John Amaechi,1996,2003,208.28,122.4699399,31.0,2002,UTA,NBA,PF,54,0.0,10.9,1.0,3.1,0.325,0.0,0.0,0.0,1.0,3.1,0.325,0.325,1.2,1.9,0.638,1.0,1.1,2.0,0.5,0.1,0.2,1.0,1.2,3.2,53.7,2.143507329034494
150,amaecjo01,John Amaechi,1996,2003,208.28,122.4699399,32.0,2003,UTA,NBA,C,50,1.0,9.5,0.7,2.4,0.314,0.0,0.0,0.0,0.7,2.4,0.314,0.314,0.5,1.0,0.481,0.5,1.0,1.5,0.4,0.3,0.1,0.7,1.0,2.0,57.3,1.3819073755841935
151,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,25.0,2002,MIL,NBA,PG,50,7.0,12.0,1.3,3.8,0.346,0.5,1.4,0.38,0.8,2.4,0.325,0.416,0.4,0.6,0.621,0.2,1.2,1.4,2.9,0.6,0.0,0.8,0.8,3.5,50.0,3.780824721248743
152,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,27.0,2004,MIA,NBA,PG,82,28.0,31.5,3.5,9.3,0.376,2.0,5.3,0.371,1.5,4.0,0.382,0.481,1.3,1.6,0.769,0.3,2.4,2.8,4.5,1.4,0.2,1.6,2.6,10.2,51.2,8.402242303781268
153,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,30.0,2007,HOU,NBA,PG,82,82.0,37.1,4.7,12.4,0.375,2.3,6.5,0.363,2.3,6.0,0.389,0.47,1.6,2.2,0.734,0.4,3.1,3.4,5.4,1.6,0.1,2.1,2.4,13.3,63.4,10.240417254942965
154,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,31.0,2008,HOU,NBA,PG,74,74.0,34.1,4.9,12.5,0.394,1.9,5.5,0.351,3.0,7.0,0.427,0.471,1.3,1.9,0.715,0.4,3.1,3.5,5.3,1.3,0.2,2.2,1.9,13.1,67.10000000000001,10.01922590303194
155,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,32.0,2009,TOT,NBA,PG,77,76.0,31.8,4.1,10.6,0.385,1.5,4.3,0.338,2.6,6.4,0.417,0.454,2.0,2.7,0.75,0.4,2.5,2.9,5.3,1.4,0.1,1.8,1.8,11.7,48.0,9.75846845943619
156,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,33.0,2010,TOT,NBA,PG,52,38.0,27.3,3.0,8.6,0.348,1.1,3.2,0.345,1.9,5.3,0.349,0.413,1.1,1.6,0.728,0.3,2.2,2.5,3.4,1.0,0.2,1.8,2.0,8.2,48.0,6.156006763909836
157,anderda03,David Andersen,2010,2011,210.82,111.13013065,29.0,2010,HOU,NBA,C,63,0.0,14.1,2.3,5.4,0.432,0.4,1.2,0.346,1.9,4.2,0.458,0.472,0.7,1.1,0.687,0.9,2.4,3.3,0.7,0.2,0.2,0.6,1.9,5.8,51.2,4.095176249815476
158,anderda03,David Andersen,2010,2011,210.82,111.13013065,30.0,2011,TOT,NBA,PF,40,0.0,9.3,1.4,3.0,0.463,0.2,0.6,0.348,1.2,2.5,0.49,0.496,0.4,0.6,0.636,0.5,1.6,2.1,0.3,0.1,0.2,0.6,1.0,3.4,48.0,2.4918546943208737
159,anderal01,Alan Anderson,2006,2017,198.12,99.7903214,31.0,2014,BRK,NBA,SF,78,26.0,22.7,2.5,6.2,0.4,1.1,3.2,0.339,1.4,3.0,0.464,0.487,1.2,1.5,0.78,0.5,1.7,2.2,1.0,0.6,0.1,0.8,1.9,7.2,53.7,4.720956278068771
160,amundlo01,Lou Amundson,2007,2016,205.74,99.7903214,26.0,2009,PHO,NBA,PF,76,0.0,13.7,1.8,3.3,0.536,0.0,0.0,0.0,1.8,3.3,0.538,0.536,0.7,1.6,0.442,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2.0,4.2,56.10000000000001,3.924461677988825
161,amundlo01,Lou Amundson,2007,2016,205.74,99.7903214,27.0,2010,PHO,NBA,PF,79,0.0,14.8,1.9,3.5,0.551,0.0,0.0,0.0,1.9,3.5,0.553,0.551,0.8,1.6,0.545,1.6,2.8,4.4,0.4,0.3,0.9,0.7,2.1,4.7,65.9,4.395192971000175
162,amundlo01,Lou Amundson,2007,2016,205.74,99.7903214,29.0,2012,IND,NBA,PF,60,0.0,12.6,1.5,3.5,0.43,0.0,0.0,0.0,1.5,3.5,0.43,0.43,0.6,1.4,0.427,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6,63.6,3.20599860848406
163,amundlo01,Lou Amundson,2007,2016,205.74,99.7903214,32.0,2015,TOT,NBA,PF,53,35.0,17.7,2.1,4.8,0.427,0.0,0.0,0.0,2.1,4.8,0.429,0.427,0.8,1.6,0.471,1.8,3.3,5.1,1.3,0.4,1.0,1.2,2.4,4.9,48.0,4.675935095207816
164,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,24.0,2015,DAL,NBA,SF,74,3.0,18.5,2.0,4.8,0.412,0.5,1.7,0.274,1.5,3.1,0.485,0.459,1.1,1.6,0.712,1.5,3.1,4.6,0.8,0.9,0.8,0.7,1.9,5.6,61.0,5.0367012383243335
165,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,25.0,2016,POR,NBA,SF,82,82.0,28.5,3.6,8.8,0.416,1.5,4.3,0.361,2.1,4.5,0.468,0.503,1.4,1.9,0.737,1.2,4.9,6.1,1.7,0.9,0.6,1.5,2.1,10.2,53.7,7.651433768442531
166,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,26.0,2017,POR,NBA,PF,61,25.0,29.1,3.0,7.6,0.393,1.1,3.5,0.33,1.9,4.2,0.445,0.468,1.6,2.2,0.706,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7,8.7,50.0,7.335078383930492
167,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,27.0,2018,POR,NBA,PF,69,67.0,30.0,3.3,8.4,0.395,1.8,4.9,0.369,1.5,3.5,0.432,0.503,0.9,1.2,0.738,1.4,6.2,7.6,1.2,1.1,0.6,1.1,2.0,9.3,59.8,7.3849498863163605
168,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,28.0,2019,POR,NBA,PF,81,81.0,28.3,3.2,7.3,0.433,1.2,3.5,0.343,2.0,3.9,0.514,0.514,1.9,2.1,0.867,1.4,6.1,7.5,1.3,0.8,0.4,0.9,1.8,9.4,64.60000000000001,8.332594601730362
169,anderch01,Chris Andersen,2002,2017,208.28,111.13013065,25.0,2004,DEN,NBA,PF,71,0.0,14.5,1.3,2.9,0.443,0.0,0.0,0.0,1.3,2.8,0.446,0.443,0.9,1.5,0.589,1.3,2.9,4.2,0.5,0.5,1.6,0.7,1.7,3.4,52.400000000000006,3.6613148965979594
