,id,Name,From,To,Height,Weight,Age,Year,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,score2
86,aldrila01,LaMarcus Aldridge,2007,2022,210.82,113.3980925,33.0,2019,SAS,NBA,C,7,7.0,34.9,7.9,17.3,0.455,0.4,1.6,0.273,7.4,15.7,0.473,0.467,3.9,4.7,0.818,2.7,6.9,9.6,2.7,0.7,1.0,1.0,3.0,20.0,15.750637899279155
87,aldrico01,Cole Aldrich,2011,2018,210.82,113.3980925,23.0,2012,OKC,NBA,C,5,0.0,5.0,0.8,1.8,0.444,0.0,0.0,0.0,0.8,1.8,0.444,0.444,0.4,0.8,0.5,1.0,1.6,2.6,0.0,0.0,0.0,0.0,0.6,2.0,2.189641526641061
88,aldrico01,Cole Aldrich,2011,2018,210.82,113.3980925,27.0,2016,LAC,NBA,C,6,0.0,12.8,1.7,2.5,0.667,0.0,0.0,0.0,1.7,2.5,0.667,0.667,0.5,1.0,0.5,1.3,3.7,5.0,0.5,1.0,0.5,0.3,1.8,3.8,4.972057476374643
89,alexaco01,Cory Alexander,1996,2005,185.42,83.91458845000001,22.0,1996,SAS,NBA,PG,9,0.0,7.8,1.1,2.7,0.417,0.1,0.6,0.2,1.0,2.1,0.474,0.438,0.6,0.8,0.714,0.4,0.6,1.0,1.0,0.2,0.0,0.7,0.9,2.9,2.276386697736716
90,alexaco02,Courtney Alexander,2001,2003,195.58,92.98643585,25.0,2003,NOH,NBA,PG,5,0.0,7.8,1.4,3.2,0.438,0.2,0.2,1.0,1.2,3.0,0.4,0.469,0.6,0.8,0.75,0.4,0.4,0.8,0.2,0.4,0.0,0.2,1.2,3.6,2.760775810196059
91,alexavi01,Victor Alexander,1992,2002,205.74,120.20197805,22.0,1992,GSW,NBA,C,4,0.0,6.0,0.8,1.3,0.6,0.0,0.0,0.0,0.8,1.3,0.6,0.6,0.3,0.3,1.0,0.3,1.3,1.5,0.3,0.5,0.0,0.5,2.0,1.8,2.14070569447528
92,alforst01,Steve Alford,1988,1991,187.96,83.00740371,23.0,1988,DAL,NBA,PG,4,0.0,3.0,0.8,2.0,0.375,0.0,0.5,0.0,0.8,1.5,0.5,0.375,0.0,0.0,0.0,0.3,0.3,0.5,0.5,0.0,0.0,0.3,0.0,1.5,1.2402694488950197
93,alforst01,Steve Alford,1988,1991,187.96,83.00740371,24.0,1989,GSW,NBA,PG,6,0.0,8.7,1.5,3.7,0.409,0.7,1.5,0.444,0.8,2.2,0.385,0.5,0.5,0.7,0.75,0.3,0.3,0.7,0.8,0.3,0.0,0.2,1.2,4.2,2.7716594829048233
94,alforst01,Steve Alford,1988,1991,187.96,83.00740371,25.0,1990,DAL,NBA,PG,3,0.0,14.0,2.7,6.0,0.444,0.7,2.0,0.333,2.0,4.0,0.5,0.5,1.7,1.7,1.0,0.3,0.7,1.0,2.7,0.3,0.0,1.0,1.3,7.7,6.36573832424977
95,allenja01,Jarrett Allen,2018,2022,210.82,110.22294591,20.0,2019,BRK,NBA,C,5,5.0,22.0,3.8,6.4,0.594,0.0,0.0,0.0,3.8,6.4,0.594,0.594,3.4,4.0,0.85,3.0,3.8,6.8,2.2,0.6,0.6,1.6,2.6,11.0,11.068799564879598
96,allenja01,Jarrett Allen,2018,2022,210.82,110.22294591,21.0,2020,BRK,NBA,C,4,4.0,33.0,3.5,6.0,0.583,0.0,0.0,0.0,3.5,6.0,0.583,0.583,3.3,4.0,0.813,4.3,10.5,14.8,2.3,0.5,1.8,2.8,1.8,10.3,12.660430903862446
97,allenla01,Lavoy Allen,2012,2017,205.74,117.9340162,22.0,2012,PHI,NBA,PF,12,1.0,19.7,2.8,5.1,0.557,0.0,0.0,0.0,2.8,5.1,0.557,0.557,0.6,1.0,0.583,1.8,3.2,4.9,0.3,0.8,0.9,0.4,2.5,6.3,5.916579838175239
98,allenla01,Lavoy Allen,2012,2017,205.74,117.9340162,24.0,2014,IND,NBA,PF,4,0.0,3.8,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.3,1.0,1.2945556303228178
99,allenla01,Lavoy Allen,2012,2017,205.74,117.9340162,26.0,2016,IND,NBA,PF,6,3.0,8.5,0.5,1.7,0.3,0.0,0.0,0.0,0.5,1.7,0.3,0.3,0.0,0.0,0.0,0.7,1.7,2.3,0.3,0.2,0.2,0.2,0.3,1.0,1.5114270995667922
100,allenla01,Lavoy Allen,2012,2017,205.74,117.9340162,27.0,2017,IND,NBA,PF,3,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.42988668658337625
101,allengr01,Grayson Allen,2019,2022,193.04,89.81128926000001,25.0,2021,MEM,NBA,SG,5,0.0,23.2,2.4,6.6,0.364,1.6,4.2,0.381,0.8,2.4,0.333,0.485,0.0,0.2,0.0,0.6,2.0,2.6,0.2,0.4,0.2,0.2,2.6,6.4,3.714091142474728
102,allenlu01,Lucius Allen,1970,1979,187.96,79.37866475,31.0,1979,KCK,NBA,PG,5,0.0,14.6,3.0,6.4,0.469,0.0,0.0,0.0,3.0,6.4,0.469,0.0,1.2,1.2,1.0,0.4,1.0,1.4,0.6,0.4,0.2,1.0,1.4,7.2,4.667736609472051
103,allenma01,Malik Allen,2002,2011,208.28,115.66605435,25.0,2004,MIA,NBA,PF,10,0.0,13.8,2.2,4.9,0.449,0.0,0.0,0.0,2.2,4.9,0.449,0.449,0.6,0.9,0.667,1.2,1.8,3.0,0.4,0.2,0.9,0.4,2.1,5.0,3.858530031274223
104,allenma01,Malik Allen,2002,2011,208.28,115.66605435,27.0,2006,CHI,NBA,PF,6,6.0,19.3,2.3,5.0,0.467,0.0,0.0,0.0,2.3,5.0,0.467,0.467,0.0,0.2,0.0,0.8,2.2,3.0,1.2,0.3,1.0,1.7,2.7,4.7,3.5263244985490254
105,allenma01,Malik Allen,2002,2011,208.28,115.66605435,28.0,2007,CHI,NBA,PF,5,0.0,6.8,0.4,2.4,0.167,0.0,0.0,0.0,0.4,2.4,0.167,0.167,0.0,0.0,0.0,0.8,0.6,1.4,0.2,0.2,0.2,0.6,1.4,0.8,0.8660964570367018
106,allenma01,Malik Allen,2002,2011,208.28,115.66605435,29.0,2008,DAL,NBA,PF,3,0.0,6.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.36375336934106184
107,allenma01,Malik Allen,2002,2011,208.28,115.66605435,31.0,2010,DEN,NBA,PF,4,0.0,2.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.5,0.0,0.813060162078369
108,allento01,Tony Allen,2005,2018,193.04,96.61517481,23.0,2005,BOS,NBA,SG,7,3.0,12.9,1.1,2.6,0.444,0.0,0.0,0.0,1.1,2.6,0.444,0.444,0.4,1.0,0.429,0.6,1.1,1.7,0.3,0.4,0.3,0.7,2.4,2.7,2.0076111575257025
109,allento01,Tony Allen,2005,2018,193.04,96.61517481,26.0,2008,BOS,NBA,SG,15,0.0,4.3,0.6,1.1,0.563,0.0,0.1,0.0,0.6,1.0,0.6,0.563,0.1,0.3,0.4,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.3,1.3,1.1964962408726874
110,allento01,Tony Allen,2005,2018,193.04,96.61517481,27.0,2009,BOS,NBA,SG,10,0.0,6.0,0.4,0.8,0.5,0.0,0.0,0.0,0.4,0.8,0.5,0.5,0.1,0.1,1.0,0.1,0.8,0.9,0.3,0.2,0.0,0.1,0.4,0.9,1.1939435018880502
111,allento01,Tony Allen,2005,2018,193.04,96.61517481,28.0,2010,BOS,NBA,SG,24,0.0,16.3,2.0,4.1,0.48,0.0,0.2,0.0,2.0,3.9,0.505,0.48,1.2,1.5,0.778,0.5,1.2,1.7,0.7,1.0,0.6,1.0,2.4,5.1,4.1355414731832365
112,allento01,Tony Allen,2005,2018,193.04,96.61517481,29.0,2011,MEM,NBA,SG,13,13.0,26.9,3.3,7.8,0.426,0.1,0.5,0.143,3.2,7.2,0.447,0.431,2.1,3.2,0.659,1.2,1.8,2.9,1.5,1.9,0.4,1.8,3.3,8.8,6.542932387478535
113,allento01,Tony Allen,2005,2018,193.04,96.61517481,30.0,2012,MEM,NBA,SG,7,7.0,24.3,2.6,6.4,0.4,0.0,0.7,0.0,2.6,5.7,0.45,0.4,1.7,2.4,0.706,1.1,2.0,3.1,0.7,1.3,1.0,1.4,3.0,6.9,5.241465368796858
114,allento01,Tony Allen,2005,2018,193.04,96.61517481,31.0,2013,MEM,NBA,SG,15,15.0,28.1,3.6,8.3,0.432,0.1,0.5,0.25,3.5,7.8,0.444,0.44,2.9,3.9,0.759,2.5,3.6,6.1,1.8,2.0,0.3,1.3,3.2,10.3,9.233982932751978
115,allento01,Tony Allen,2005,2018,193.04,96.61517481,32.0,2014,MEM,NBA,SG,7,1.0,32.9,5.0,10.3,0.486,0.0,1.0,0.0,5.0,9.3,0.538,0.486,2.3,3.0,0.762,3.3,4.4,7.7,1.4,1.7,0.1,1.7,3.3,12.3,10.911678331328332
116,allento01,Tony Allen,2005,2018,193.04,96.61517481,33.0,2015,MEM,NBA,SG,10,9.0,27.9,2.8,5.7,0.491,0.1,0.7,0.143,2.7,5.0,0.54,0.5,0.9,1.2,0.75,1.4,3.8,5.2,1.5,2.4,1.1,1.3,2.7,6.6,7.172967919686419
117,allento01,Tony Allen,2005,2018,193.04,96.61517481,34.0,2016,MEM,NBA,SG,4,2.0,23.5,2.5,8.3,0.303,0.3,1.8,0.143,2.3,6.5,0.346,0.318,2.3,3.3,0.692,1.5,1.3,2.8,0.8,1.3,0.5,1.5,2.8,7.5,4.916098910121584
118,allenra02,Ray Allen,1997,2014,195.58,92.98643585,23.0,1999,MIL,NBA,SG,3,3.0,40.0,8.3,15.7,0.532,3.0,6.3,0.474,5.3,9.3,0.571,0.628,2.7,4.3,0.615,2.7,4.7,7.3,4.3,1.0,0.3,3.7,3.0,22.3,16.440094558059922
119,allenra02,Ray Allen,1997,2014,195.58,92.98643585,24.0,2000,MIL,NBA,SG,5,5.0,37.2,8.0,18.0,0.444,2.0,5.2,0.385,6.0,12.8,0.469,0.5,4.0,4.4,0.909,2.0,4.6,6.6,2.6,1.6,0.0,1.8,2.0,22.0,15.608254928172084
120,allenra02,Ray Allen,1997,2014,195.58,92.98643585,25.0,2001,MIL,NBA,SG,18,18.0,42.7,8.8,18.4,0.477,3.2,6.6,0.479,5.6,11.8,0.476,0.563,4.4,4.8,0.919,1.1,3.1,4.1,6.0,1.3,0.6,2.4,2.4,25.1,19.311857597912738
121,allenra02,Ray Allen,1997,2014,195.58,92.98643585,29.0,2005,SEA,NBA,SG,11,11.0,39.6,9.3,19.5,0.474,2.8,7.5,0.378,6.5,12.1,0.534,0.547,5.1,5.7,0.889,1.1,3.2,4.3,3.9,1.3,0.4,3.1,2.0,26.5,18.121610910143843
122,allenra02,Ray Allen,1997,2014,195.58,92.98643585,32.0,2008,BOS,NBA,SG,26,26.0,38.0,5.1,12.0,0.428,2.1,5.3,0.396,3.0,6.6,0.453,0.516,3.2,3.5,0.913,1.0,2.8,3.8,2.7,0.9,0.3,1.5,2.4,15.6,11.130622605455583
123,allenra02,Ray Allen,1997,2014,195.58,92.98643585,33.0,2009,BOS,NBA,SG,14,14.0,40.4,5.9,14.7,0.403,2.5,7.1,0.35,3.4,7.6,0.453,0.488,3.9,4.1,0.948,0.9,3.0,3.9,2.6,1.1,0.4,1.8,2.5,18.3,12.310146657800555
124,allenra02,Ray Allen,1997,2014,195.58,92.98643585,34.0,2010,BOS,NBA,SG,24,24.0,38.5,5.5,12.7,0.431,2.3,6.0,0.386,3.1,6.6,0.472,0.523,2.9,3.3,0.863,0.5,2.8,3.3,2.6,0.9,0.1,1.5,3.1,16.1,10.764233407285726
125,allenra02,Ray Allen,1997,2014,195.58,92.98643585,35.0,2011,BOS,NBA,SG,9,9.0,40.1,6.3,12.1,0.523,3.6,6.2,0.571,2.8,5.9,0.472,0.67,2.7,2.8,0.96,0.6,3.2,3.8,2.4,1.2,0.1,1.1,2.3,18.9,14.425667233834945
126,allenra02,Ray Allen,1997,2014,195.58,92.98643585,36.0,2012,BOS,NBA,SG,18,10.0,34.2,3.7,9.3,0.395,1.6,5.1,0.304,2.1,4.2,0.507,0.479,1.8,2.5,0.711,0.4,3.7,4.1,1.0,0.9,0.1,0.9,2.3,10.7,6.89104429427147
127,allenra02,Ray Allen,1997,2014,195.58,92.98643585,37.0,2013,MIA,NBA,SG,23,0.0,24.9,3.2,7.5,0.43,1.7,4.2,0.406,1.5,3.3,0.461,0.544,2.0,2.3,0.87,0.6,2.2,2.8,1.3,0.5,0.1,1.2,1.8,10.2,6.738022120250992
128,allenra02,Ray Allen,1997,2014,195.58,92.98643585,38.0,2014,MIA,NBA,SG,20,1.0,26.4,3.0,7.2,0.413,1.7,4.3,0.388,1.3,2.9,0.448,0.528,1.7,1.9,0.919,0.7,2.7,3.4,1.6,0.7,0.2,1.2,2.1,9.3,6.77381693878341
129,amaecjo01,John Amaechi,1996,2003,208.28,122.4699399,30.0,2001,ORL,NBA,C,4,0.0,7.3,0.8,2.0,0.375,0.0,0.0,0.0,0.8,2.0,0.375,0.375,0.8,1.0,0.75,0.3,0.5,0.8,0.8,0.8,0.5,0.0,0.5,2.3,2.526143322359853
130,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,23.0,2000,MIL,NBA,PG,4,0.0,4.0,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.21967693724832002
131,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,24.0,2001,MIL,NBA,PG,5,0.0,1.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.1716514598840727
132,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,27.0,2004,MIA,NBA,PG,13,0.0,22.7,2.2,7.0,0.319,0.9,4.0,0.231,1.3,3.0,0.436,0.385,1.6,1.9,0.84,0.3,1.9,2.2,1.7,0.4,0.1,0.8,1.7,7.0,4.860996701853825
133,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,30.0,2007,HOU,NBA,PG,7,7.0,44.1,3.6,10.6,0.338,2.3,7.1,0.32,1.3,3.4,0.375,0.446,1.4,1.9,0.769,0.9,6.0,6.9,5.0,1.9,0.4,2.4,3.3,10.9,9.903808985616289
134,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,31.0,2008,HOU,NBA,PG,4,4.0,31.5,5.3,12.0,0.438,2.8,6.3,0.44,2.5,5.8,0.435,0.552,1.0,1.3,0.8,0.5,1.0,1.5,4.5,1.0,0.0,1.5,1.8,14.3,10.214577287440354
135,alstora01,Rafer Alston,2000,2010,187.96,77.56429527,32.0,2009,ORL,NBA,PG,23,23.0,32.2,4.6,12.1,0.38,1.6,4.9,0.319,3.0,7.2,0.422,0.444,1.4,1.9,0.75,0.1,2.3,2.4,4.1,1.4,0.2,1.7,2.3,12.2,8.709293885517672
136,anderal01,Alan Anderson,2006,2017,198.12,99.7903214,31.0,2014,BRK,NBA,SF,12,2.0,21.8,2.1,5.2,0.403,0.8,2.6,0.29,1.3,2.6,0.516,0.476,1.0,1.5,0.667,0.8,1.8,2.7,1.3,0.8,0.0,0.8,2.7,5.9,4.532601374446989
137,anderal01,Alan Anderson,2006,2017,198.12,99.7903214,32.0,2015,BRK,NBA,SG,6,0.0,23.7,4.2,6.8,0.61,1.7,2.7,0.625,2.5,4.2,0.6,0.732,1.0,1.5,0.667,0.3,3.2,3.5,1.2,0.7,0.2,1.3,1.5,11.0,8.559535094800546
138,amundlo01,Lou Amundson,2007,2016,205.74,99.7903214,27.0,2010,PHO,NBA,PF,16,0.0,12.1,1.2,2.3,0.528,0.0,0.0,0.0,1.2,2.3,0.528,0.528,0.6,1.3,0.429,1.9,1.6,3.5,0.1,0.4,0.4,0.4,1.9,2.9,3.260665839483742
139,amundlo01,Lou Amundson,2007,2016,205.74,99.7903214,29.0,2012,IND,NBA,PF,11,0.0,8.5,1.1,2.1,0.522,0.0,0.0,0.0,1.1,2.1,0.522,0.522,0.3,0.5,0.5,0.5,1.5,2.1,0.2,0.2,0.5,0.4,1.5,2.5,2.3180657091733
140,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,24.0,2015,DAL,NBA,SF,5,2.0,30.0,3.4,6.2,0.548,1.4,2.2,0.636,2.0,4.0,0.5,0.661,3.0,3.8,0.789,2.8,4.4,7.2,1.2,2.0,1.6,1.2,3.0,11.2,11.092868734160513
141,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,25.0,2016,POR,NBA,SF,11,11.0,33.8,5.1,11.6,0.438,2.5,6.4,0.4,2.5,5.3,0.483,0.547,1.9,2.6,0.724,2.1,6.5,8.6,1.8,0.7,0.9,1.9,2.8,14.6,10.537810363686352
142,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,26.0,2017,POR,NBA,PF,4,0.0,28.3,4.3,9.3,0.459,1.8,4.3,0.412,2.5,5.0,0.5,0.554,1.8,2.8,0.636,1.3,5.3,6.5,1.0,0.8,1.0,2.3,2.3,12.0,8.198691100065263
143,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,27.0,2018,POR,NBA,PF,4,4.0,32.8,6.8,13.0,0.519,3.3,7.5,0.433,3.5,5.5,0.636,0.644,0.5,0.5,1.0,3.0,6.0,9.0,1.3,1.0,0.5,1.5,2.0,17.3,13.128861156758338
144,aminual01,Al-Farouq Aminu,2011,2021,203.2,99.7903214,28.0,2019,POR,NBA,PF,16,16.0,24.9,2.4,6.8,0.349,0.9,3.2,0.294,1.4,3.6,0.397,0.417,1.7,2.3,0.75,1.8,4.4,6.3,1.3,0.6,0.6,1.0,2.1,7.4,6.136365673097374
145,anderch01,Chris Andersen,2002,2017,208.28,111.13013065,25.0,2004,DEN,NBA,PF,5,0.0,6.8,0.6,1.8,0.333,0.0,0.0,0.0,0.6,1.8,0.333,0.333,0.0,0.0,0.0,1.2,1.6,2.8,0.4,0.2,0.4,0.4,0.6,1.2,1.7366847049492198
146,anderch01,Chris Andersen,2002,2017,208.28,111.13013065,30.0,2009,DEN,NBA,C,15,0.0,21.9,2.3,3.6,0.63,0.0,0.1,0.0,2.3,3.5,0.642,0.63,1.9,2.9,0.659,1.9,4.4,6.3,0.6,0.3,2.1,0.5,2.8,6.5,7.050682874655724
147,anderch01,Chris Andersen,2002,2017,208.28,111.13013065,31.0,2010,DEN,NBA,PF,6,0.0,19.3,1.5,2.8,0.529,0.0,0.0,0.0,1.5,2.8,0.529,0.529,1.5,2.3,0.643,1.2,3.3,4.5,0.2,0.2,1.0,0.7,2.3,4.5,4.357720141631028
148,anderch01,Chris Andersen,2002,2017,208.28,111.13013065,32.0,2011,DEN,NBA,C,5,0.0,14.6,1.4,2.2,0.636,0.0,0.0,0.0,1.4,2.2,0.636,0.636,2.0,2.8,0.714,1.0,1.8,2.8,0.6,0.6,1.4,0.6,1.6,4.8,4.855763449029037
149,anderch01,Chris Andersen,2002,2017,208.28,111.13013065,34.0,2013,MIA,NBA,C,20,0.0,15.2,2.3,2.9,0.807,0.0,0.0,0.0,2.3,2.9,0.807,0.807,1.8,2.5,0.735,1.6,2.2,3.8,0.2,0.5,1.1,0.6,2.7,6.4,6.891949119626336
150,anderch01,Chris Andersen,2002,2017,208.28,111.13013065,35.0,2014,MIA,NBA,C,18,0.0,17.6,1.8,3.2,0.579,0.0,0.1,0.0,1.8,3.1,0.589,0.579,1.4,2.1,0.684,1.4,4.5,5.9,0.3,0.3,1.0,0.5,1.9,5.1,5.474869924378185
151,anderch01,Chris Andersen,2002,2017,208.28,111.13013065,37.0,2016,MEM,NBA,C,4,2.0,19.8,1.3,3.0,0.417,0.0,0.0,0.0,1.3,3.0,0.417,0.417,1.3,2.0,0.625,3.3,4.5,7.8,0.8,0.5,0.8,1.3,1.0,3.8,5.0143755787240725
152,anderde01,Derek Anderson,1998,2008,195.58,87.99691978,23.0,1998,CLE,NBA,SF,4,0.0,25.8,2.5,5.5,0.455,0.0,0.0,0.0,2.5,5.5,0.455,0.455,5.8,6.5,0.885,0.0,2.3,2.3,2.8,1.3,0.3,3.0,2.5,10.8,9.360382614379258
153,anderde01,Derek Anderson,1998,2008,195.58,87.99691978,26.0,2001,SAS,NBA,SG,7,7.0,27.7,2.3,8.7,0.262,0.9,3.1,0.273,1.4,5.6,0.256,0.311,2.3,3.0,0.762,0.4,2.3,2.7,2.4,0.4,0.0,2.1,1.4,7.7,4.997623863395119
154,anderde01,Derek Anderson,1998,2008,195.58,87.99691978,27.0,2002,POR,NBA,SG,3,0.0,25.3,4.3,10.0,0.433,0.7,2.0,0.333,3.7,8.0,0.458,0.467,5.3,6.0,0.889,1.0,1.3,2.3,2.3,0.7,0.0,2.0,0.3,14.7,10.669016798173914
155,anderde01,Derek Anderson,1998,2008,195.58,87.99691978,31.0,2006,MIA,NBA,SG,8,0.0,8.3,0.8,2.5,0.3,0.6,1.8,0.357,0.1,0.8,0.167,0.425,0.9,1.0,0.875,0.0,1.1,1.1,0.6,0.3,0.0,0.4,1.6,3.0,2.1799442748911497
156,anderjj01,J.J. Anderson,1983,1985,203.2,88.45051215000001,23.0,1984,UTA,NBA,SF,5,0.0,2.6,1.0,1.6,0.625,0.2,0.2,1.0,0.8,1.4,0.571,0.688,0.0,0.0,0.0,0.6,0.2,0.8,0.0,0.0,0.2,0.0,0.4,2.2,2.232652695048995
157,andergr01,Greg Anderson,1988,1998,208.28,104.3262451,23.0,1988,SAS,NBA,PF,3,3.0,31.7,5.7,12.0,0.472,0.0,0.0,0.0,5.7,12.0,0.472,0.472,1.3,3.0,0.444,2.0,5.0,7.0,1.0,0.7,1.3,3.3,3.3,12.7,8.02536627211036
158,andergr01,Greg Anderson,1988,1998,208.28,104.3262451,25.0,1990,MIL,NBA,PF,4,0.0,25.3,3.3,4.8,0.684,0.0,0.0,0.0,3.3,4.8,0.684,0.684,1.8,3.5,0.5,1.5,4.5,6.0,0.0,0.3,1.0,1.0,4.8,8.3,7.6146434105817935
159,andergr01,Greg Anderson,1988,1998,208.28,104.3262451,30.0,1995,ATL,NBA,PF,3,0.0,13.0,0.3,1.7,0.2,0.0,0.0,0.0,0.3,1.7,0.2,0.2,1.0,1.3,0.75,0.3,4.0,4.3,0.7,0.7,0.7,0.0,3.0,1.7,3.1614380426640385
160,andergr01,Greg Anderson,1988,1998,208.28,104.3262451,31.0,1996,SAS,NBA,PF,6,0.0,5.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.3,0.5,0.3,1.2,1.5,0.0,0.3,0.2,0.7,0.8,0.2,0.7943839113728737
161,anderja01,James Anderson,2011,2016,198.12,96.61517481,22.0,2012,SAS,NBA,SG,8,0.0,3.9,0.5,1.1,0.444,0.3,0.5,0.5,0.3,0.6,0.4,0.556,0.1,0.3,0.5,0.0,0.6,0.6,0.4,0.1,0.0,0.0,0.1,1.4,1.3311706661657021
162,anderju01,Justin Anderson,2016,2022,198.12,104.3262451,22.0,2016,DAL,NBA,SF,5,1.0,19.0,3.4,7.4,0.459,0.8,2.6,0.308,2.6,4.8,0.542,0.514,1.8,2.8,0.643,1.8,2.2,4.0,1.4,0.8,0.6,1.0,2.4,9.4,7.177532158130309
163,anderju01,Justin Anderson,2016,2022,198.12,104.3262451,24.0,2018,PHI,NBA,SF,7,0.0,4.7,0.4,1.1,0.375,0.3,1.0,0.286,0.1,0.1,1.0,0.5,0.0,0.0,0.0,0.1,1.1,1.3,0.0,0.1,0.0,0.3,1.1,1.1,1.0981449280514162
164,anderju01,Justin Anderson,2016,2022,198.12,104.3262451,26.0,2020,BRK,NBA,SG,3,0.0,9.3,1.7,4.0,0.417,1.7,3.7,0.455,0.0,0.3,0.0,0.625,1.3,1.3,1.0,0.0,2.7,2.7,1.0,0.0,0.3,0.7,0.7,6.3,4.87398866904803
165,anderky01,Kyle Anderson,2015,2022,205.74,104.3262451,22.0,2016,SAS,NBA,SF,10,0.0,12.9,0.8,2.5,0.32,0.1,0.3,0.333,0.7,2.2,0.318,0.34,0.6,0.7,0.857,0.2,2.2,2.4,0.7,0.6,0.3,0.4,1.1,2.3,2.4588900747140503
166,anderky01,Kyle Anderson,2015,2022,205.74,104.3262451,23.0,2017,SAS,NBA,SF,15,1.0,13.0,2.4,4.3,0.563,0.2,0.7,0.3,2.2,3.6,0.611,0.586,0.5,0.7,0.727,0.8,2.3,3.1,1.7,0.7,0.1,0.5,0.5,5.5,5.615009890874597
167,anderky01,Kyle Anderson,2015,2022,205.74,104.3262451,24.0,2018,SAS,NBA,SF,5,1.0,14.6,2.4,4.0,0.6,0.0,0.8,0.0,2.4,3.2,0.75,0.6,0.6,0.8,0.75,1.0,1.6,2.6,0.6,1.2,0.2,0.6,2.0,5.4,5.714923635664889
168,anderky01,Kyle Anderson,2015,2022,205.74,104.3262451,27.0,2021,MEM,NBA,PF,5,5.0,28.4,3.6,8.4,0.429,0.6,2.4,0.25,3.0,6.0,0.5,0.464,0.6,0.8,0.75,0.8,4.2,5.0,3.2,2.8,0.0,0.8,1.8,8.4,8.775733552126487
169,anderro01,Ron Anderson,1985,1994,200.66,97.52235955,28.0,1987,IND,NBA,SF,4,0.0,6.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.0,0.0,0.0,0.5,1.0,1.1713476270374499
170,anderro01,Ron Anderson,1985,1994,200.66,97.52235955,30.0,1989,PHI,NBA,SF,3,0.0,36.3,9.7,17.0,0.569,0.0,0.3,0.0,9.7,16.7,0.58,0.569,1.3,1.7,0.8,2.3,3.0,5.3,4.3,0.3,0.7,0.7,3.3,20.7,17.24705173223839
171,anderro01,Ron Anderson,1985,1994,200.66,97.52235955,31.0,1990,PHI,NBA,SF,10,0.0,25.6,4.0,9.3,0.43,0.3,0.5,0.6,3.7,8.8,0.42,0.446,2.9,3.0,0.967,0.6,3.1,3.7,1.4,0.4,0.0,1.5,2.2,11.2,8.131311448473948
172,anderro01,Ron Anderson,1985,1994,200.66,97.52235955,32.0,1991,PHI,NBA,SF,8,0.0,27.9,4.4,11.0,0.398,0.1,0.6,0.2,4.3,10.4,0.41,0.403,2.1,2.4,0.895,1.1,1.5,2.6,2.4,0.8,0.0,1.5,3.0,11.0,7.79799317194996
173,anderni01,Nick Anderson,1990,2002,198.12,92.98643585,26.0,1994,ORL,NBA,SG,3,3.0,40.0,4.3,11.3,0.382,2.7,6.7,0.4,1.7,4.7,0.357,0.5,3.0,4.0,0.75,0.7,2.7,3.3,3.3,1.7,0.7,1.7,2.7,14.3,10.326311522468407
174,anderni01,Nick Anderson,1990,2002,198.12,92.98643585,27.0,1995,ORL,NBA,SG,21,21.0,38.8,5.1,11.4,0.448,2.0,5.1,0.383,3.1,6.3,0.5,0.533,2.0,3.0,0.683,1.0,3.8,4.8,3.1,1.6,0.5,1.4,2.3,14.2,10.764447161139472
